participant_id,fold,method,candidate_id,block_id,true_process_variance,true_observation_variance,conditional_update_nll,conditional_update_mse
105,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7615356787076677,7.249334247602041
105,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.9238228894477345,17.540904660816324
105,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8067057386550225,10.113828932040816
105,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.1029564386945157,28.900798807959184
108,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8815769742132122,14.86184690066326
108,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,4.596706859307361,123.62815017102041
108,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,4.174118102890656,96.82935362591836
108,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.520039410118869,118.76622391000001
113,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.732225772763004,5.3906236353571435
113,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.804256957252223,73.37431976285714
113,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.0094100626499922,22.96848219734694
113,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.1437720976394545,31.489155746734696
120,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6843771770936784,2.3562675129081634
120,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.818149587510012,10.839549558775511
120,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.7032450546658535,3.5527887279591837
120,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.891948046513907,15.519536563061221
126,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.718701108825314,4.5329464925
126,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7885591230653644,8.96304710979592
126,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.922514176177784,17.45791158510204
126,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0683700763136685,26.707477583469394
130,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.758066587980674,7.029339145561225
130,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.9395165718093406,18.53613180367347
130,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.3204569204780983,42.69376199326531
130,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.7104672075316083,67.42656942020407
131,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7931906971409477,9.25676200270408
131,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.854815465068601,13.164744864897958
131,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8048095262026838,9.993579136122447
131,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.9211533850424196,17.371615950816324
134,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.80492521891948,10.0009158802551
134,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.913934174205216,16.91380404857143
134,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.2735193868861305,39.71718158510205
134,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.9464556843423115,18.97618105285714
136,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.036214634116328,24.668315063928578
136,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.1581047162463785,32.39806996693878
136,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.6790311734326884,65.43302872795918
136,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.8363593770959326,75.41011982836734
142,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8260686648622553,11.341744043520407
142,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8746214984894953,14.420759966938778
142,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.089239434198813,28.030924238163262
142,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.68127539811452,65.57534799163267
143,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8494426184611004,12.824021594540817
143,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8909345174406917,15.45526282408163
143,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.798677067053401,9.604684442244894
143,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.3475381962108792,44.41114227734693
144,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.694274262749807,2.9838989414795924
144,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.797955988813692,9.558956701632653
144,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.781092131411842,8.489521993265308
144,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.867102477014352,13.943935338571434
152,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.0089403284458642,22.93869363535714
152,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.9447850150468,18.870234252653066
152,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.95379884966752,19.441853625918366
152,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.434051109710708,49.89742635897959
156,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7100505808210094,3.9843664925
156,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.943369156849355,18.780446497551022
156,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.006350581540303,22.774462809591842
156,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8753494390909946,14.466922889591828
160,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7315309576340856,5.346561390459184
160,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.729975830766057,5.24794180367347
160,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.756675673531309,6.941133217755101
160,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8706470816803464,14.168719216122446
165,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7021594305130314,3.483943023112246
165,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.983101782105073,21.3001220077551
165,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.2728924844209546,39.67742607489796
165,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0292457783492104,24.22637962428572
171,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8311691945776474,11.665198125153061
171,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.820261821640143,10.973498538367345
171,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.847142910731607,12.678183830000002
171,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.1625610598346996,32.68067248142857
174,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.767458420539119,7.624929553724488
174,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8574717921740973,13.333197926122448
174,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.8713000471068995,77.62590974836735
174,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.5955779128661276,60.14077493040816
179,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.732114456881902,5.3835644516836725
179,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7419623595991522,6.008076905714287
179,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.789631298480915,9.031039952448976
179,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.85437495578787,13.136809624285709
183,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.139200322073848,31.199233023112246
183,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.1847706463533005,34.08911078326531
183,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.246654024675485,38.01349362591837
183,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.10486501247811,92.43761472632654
194,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8344458269365167,11.872988329234694
194,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.173792699260618,33.39293568122449
194,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.41289817539403,48.55599648306122
194,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0733074135361242,27.0205826855102
202,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.754865823557537,6.82636016596939
202,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.947331860617891,19.03174445673469
202,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.038180052780714,24.79295362591837
202,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.9519010454914074,19.32150288959184
205,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6965807638495414,3.130167512908163
205,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.077077014273088,27.259634864897954
205,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.943026957635579,18.758745666734697
205,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.45057158361881,50.945085134489794
207,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6793197255622823,2.035545268010205
207,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.776247158601266,8.182274252653063
207,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.9295116070300637,17.90165913612245
207,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8198359871329837,10.946493910000001
221,1,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6613379563672503,0.8952173088265301
221,1,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.703515032110225,3.5699095587755103
221,1,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.7552320491175553,6.84958464632653
221,1,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.826670071021026,11.379882685510204
1,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.683160789717548,3.2150791455612246
1,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.6870688901085016,3.4548907832653057
1,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.3992791562181535,47.15804403408164
1,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.917583947969977,17.599919828367348
4,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6734475984603003,2.619051390459184
4,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.772037193548215,8.668776293469389
4,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.988115918594583,21.92795280959184
4,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.3425952817863185,43.67976778755103
7,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6907219860388825,3.6790546557653068
7,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.783710000727699,9.385051395510203
7,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.7553551085359254,7.64511831979592
7,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.7844205742558525,9.428654114081635
12,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.690331005393203,3.655063023112245
12,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8321706813535577,12.35873017102041
12,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.116709525794192,29.81880525857143
12,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8265336420773046,12.012826154897963
18,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.715925954930325,5.225638533316325
18,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.7801936011735493,70.53198731387755
18,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.5871852713543904,58.688472809591836
18,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.264574470182487,38.89219921612244
20,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.806587205829917,10.788858737397957
20,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8346421084647604,12.510383640408167
20,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.224503660401698,36.433345666734695
20,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.130538366764701,30.66738044061224
21,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.952238157277208,19.726396084336734
21,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8250137390449517,11.91956078326531
21,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.45066363932796,50.31113525857142
21,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.1886835268017193,34.23532513448979
28,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.72014539568235,5.484554859846941
28,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7088671345151187,4.792490171020408
28,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.776218623211689,8.925360156530612
28,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0269535956598683,24.311137991632645
31,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.139348372590064,31.20798628841837
31,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.899960507352239,16.518497722040816
31,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.5919479024530125,58.98072076877551
31,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.1047165278598845,90.44559411408164
35,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.784992149367796,9.463727512908163
35,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.769069051167124,8.486643028163266
35,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.4543729251518034,50.53874709530612
35,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.669588221040698,63.74494125693878
42,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.9740139024785934,21.062614859846942
42,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.0528881041967932,25.902549762857145
42,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.543627518423394,56.015650972857145
42,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.486684675312374,52.521483705918364
43,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6670625102612786,2.2272450639285717
43,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.854686642092556,13.740370579183674
43,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.9110359163294652,17.198114850408164
43,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.057310853690601,26.173941665102035
53,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.893287099987255,16.108999349642858
53,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.297219721712052,40.895400375102035
53,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.0906032306835853,28.216852197346935
53,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.479927576972721,52.106849828367345
56,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.644614136935252,0.8497520027040815
56,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.763067713270519,8.118384660816325
56,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.753942301457743,7.55842464632653
56,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.892684401806195,16.072016154897955
59,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.682300515228017,3.1622903700510205
59,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7166176733720246,5.26808425265306
59,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.7226130378510334,5.635976074897959
59,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.7520948336537856,7.4450590120408195
68,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8190563518416654,11.553999349642854
68,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.1578565049182394,32.34369547714286
68,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.717431775198777,5.3180397483673465
68,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.141553092977515,31.34327391
70,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7160426082375766,5.232796696581635
70,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.1622405972820142,32.61271527306123
70,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.2591039825184946,38.55651525857144
70,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.321000840601799,42.35467431816327
73,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7937191404285286,9.999239349642856
73,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.920428358620908,17.774460579183675
73,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.070367322441224,26.975121993265304
73,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0426156000615774,25.272201052857135
74,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.356863927383771,44.55533057413265
74,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.1346163424883677,30.91761608938775
74,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.5744138510978467,57.90478383
74,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.3427117173197685,105.04962431816325
82,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6955251722459477,3.9737911863775524
82,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.41066418333375,47.8566601710204
82,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,5.9858677426695746,205.87813382999997
82,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.2367229917080205,37.18315697122449
86,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7536486512306504,7.5404054720918365
86,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7510913015162926,7.38347955877551
86,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8487362023835994,13.37523546265306
86,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.9048091719561415,16.81602493040816
98,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6964439213883113,4.030168125153062
98,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.9584078884208544,20.104987517959184
98,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8754229104727287,15.01280423816326
98,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8304612416971455,12.25383431816327
110,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6717979028542307,2.517821594540817
110,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.282530085401231,39.99400445673469
110,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.7524495116173053,7.466823013673471
110,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.7722114944454974,8.679471869183672
119,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.681074705978873,3.0870713904591844
119,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.7559992711616546,7.6846458853061215
119,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8579758593702893,13.94220587081633
119,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.2016300417600987,35.029758399795924
123,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6763132921321526,2.794898125153061
123,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8618932589213935,14.182588130204081
123,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.868993745116729,14.618293217755104
123,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.159967633185761,32.47324003244898
124,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8704476661957514,14.707509757806124
124,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8758388150861034,15.038325273061226
124,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8600200277381496,14.06764158510204
124,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.8426698924760925,13.00299023653061
127,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7451136234554854,7.016673023112243
127,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.850693350779918,13.495331395510204
127,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.994239646846338,22.303721381020406
127,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.7892244821669148,9.72343493040816
138,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.8051056772324827,10.69794812515306
138,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.940715773913003,19.019351395510206
138,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8838292521062687,15.528640156530614
138,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.7400863859592426,68.07089982836735
139,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.781538024153665,9.251773023112248
139,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.800836568694189,10.435984048571427
139,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.0748629031062302,27.250983013673473
139,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.12199553327857,30.143169012040815
140,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6853729953868744,3.350826084336734
140,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.707017164387137,4.678970987346938
140,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.741368322120324,6.786851176938773
140,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.0813637146852635,27.649890440612257
141,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.923580621910213,17.967892002704083
141,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.0430560346554576,25.299227313877555
141,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.576148468316101,58.01122464632653
141,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.831350979804637,135.03385452224492
150,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.677431334678092,2.8635042476020414
150,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.808582754046343,10.911310987346937
150,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.0421164656132857,25.241572809591833
150,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.883586787473801,15.513761869183677
154,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.0636800466226735,26.564772614948982
154,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,4.575956706546798,119.36216935469388
154,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,3.387412796008815,46.4298919932653
154,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,4.931701190001486,141.19161554265307
162,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.775576353370262,8.885948737397957
162,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.9533643548280395,19.79550262
162,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8684047980715945,14.582153829999996
162,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,3.09552913448036,28.51911901204081
164,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.7471395729547172,7.140990778214286
164,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.746846557888669,7.123010579183675
164,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.8585450343865824,13.977131993265306
164,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.874698310986594,14.968340848775515
167,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,2.6491183980031643,1.1261456761734698
167,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,2.8221735544498383,11.745279354693876
167,2,fixed_gain,fixed_gain:51c258c93a20,2,4.0,64.0,2.773236010166596,8.742338932040813
167,2,fixed_gain,fixed_gain:51c258c93a20,3,49.0,64.0,2.888393981299832,15.80874431816326
168,2,fixed_gain,fixed_gain:51c258c93a20,0,4.0,16.0,3.2069376812816173,35.35544955372448
168,2,fixed_gain,fixed_gain:51c258c93a20,1,49.0,16.0,3.821237659085093,73.0505620077551
